Subject,Trial,Condition,Time,response,correct,angle,correct.incorrect
24,72,R3_3_3_2_0Y100.pct,2511,[n],[n],100,1
24,73,2_3_4_2_90Y100.pct,1409,[b],[b],100,1
24,74,R3_3_3_3_180Y100.pct,2863,[n],[n],100,1
24,75,3_3_3_3_90Y150.pct,2104,[b],[b],150,1
24,76,R3_3_4_2_0Y0.pct,2637,[n],[n],0,1
24,77,3_3_3_2_0Y0.pct,1727,[b],[b],0,1
24,78,3_3_3_2_0Y50.pct,1292,[n],[b],50,0
24,79,R3_3_3_3_180Y50.pct,1260,[n],[n],50,1
24,80,R3_3_3_3_90Y150.pct,1411,[b],[n],150,0
24,81,R3_4_4_3_180Y50.pct,2582,[b],[n],50,0
24,82,2_3_4_2_90Y0.pct,1033,[b],[b],0,1
24,83,R3_3_4_2_0Y150.pct,3028,[n],[n],150,1
24,84,3_3_4_2_0Y50.pct,2307,[n],[b],50,0
24,85,2_4_4_2_180Y100.pct,2191,[b],[b],100,1
24,86,R3_4_4_3_180Y0.pct,2083,[n],[n],0,1
24,87,3_4_3_3_180Y150.pct,2745,[b],[b],150,1
24,88,R3_4_4_3_180Y100.pct,2784,[n],[n],100,1
24,89,R2_3_3_2_0Y100.pct,1781,[n],[n],100,1
24,90,2_3_3_2_0Y50.pct,1850,[b],[b],50,1
24,91,2_4_4_2_0Y0.pct,1140,[b],[b],0,1
24,92,3_4_3_2_90Y150.pct,1949,[b],[b],150,1
24,93,R2_4_4_3_90Y150.pct,2432,[n],[n],150,1
24,94,R3_4_3_2_90Y50.pct,1777,[n],[n],50,1
24,95,2_3_3_2_0Y100.pct,1287,[b],[b],100,1
24,96,R3_3_3_2_0Y0.pct,3197,[n],[n],0,1
25,1,R2_3_3_2_0Y0.pct,1557,[b],[n],0,0
25,2,R3_4_3_2_90Y150.pct,942,[n],[n],150,1
25,3,2_4_4_2_0Y150.pct,1925,[b],[b],150,1
25,4,3_3_3_2_0Y100.pct,1738,[n],[b],100,0
25,5,3_3_3_3_90Y50.pct,1803,[b],[b],50,1
25,6,R2_4_4_2_0Y50.pct,1452,[n],[n],50,1
25,7,R3_3_3_3_90Y100.pct,2638,[b],[n],100,0
25,8,2_3_3_2_0Y0.pct,1057,[b],[b],0,1
25,9,R3_4_3_3_180Y150.pct,2889,[b],[n],150,0
25,10,2_4_4_2_180Y150.pct,1751,[b],[b],150,1
25,11,R3_3_4_2_0Y50.pct,2089,[n],[n],50,1
25,12,R2_3_4_2_90Y0.pct,1307,[n],[n],0,1
25,13,3_3_3_3_180Y0.pct,780,[b],[b],0,1
25,14,R3_4_3_3_180Y100.pct,1334,[n],[n],100,1
25,15,2_4_4_3_90Y100.pct,2008,[b],[b],100,1
25,16,3_4_3_2_90Y50.pct,960,[b],[b],50,1
25,17,R2_4_4_3_90Y100.pct,2617,[n],[n],100,1
25,18,2_3_3_2_0Y150.pct,1576,[b],[b],150,1
25,19,R2_3_4_2_90Y50.pct,1096,[n],[n],50,1
25,20,2_3_4_2_90Y50.pct,753,[b],[b],50,1
25,21,R2_4_4_2_180Y100.pct,1376,[n],[n],100,1
25,22,R2_4_4_2_0Y0.pct,727,[b],[n],0,0
25,23,3_4_3_2_90Y0.pct,1101,[b],[b],0,1
25,24,R3_3_3_2_0Y150.pct,2024,[b],[n],150,0
25,25,R3_4_4_3_180Y150.pct,3342,[n],[n],150,1
25,26,R3_4_3_3_180Y50.pct,2179,[n],[n],50,1
25,27,3_4_3_3_180Y50.pct,2593,[n],[b],50,0
25,28,3_3_3_3_90Y100.pct,1385,[n],[b],100,0
25,29,2_4_4_2_180Y0.pct,858,[b],[b],0,1
25,30,R3_4_3_2_90Y0.pct,1377,[n],[n],0,1
25,31,3_3_4_2_0Y150.pct,2191,[n],[b],150,0
25,32,R3_3_4_2_0Y100.pct,2176,[n],[n],100,1
25,33,3_3_3_3_180Y50.pct,1620,[b],[b],50,1
25,34,3_3_4_2_0Y100.pct,3741,[b],[b],100,1
25,35,3_4_4_3_180Y150.pct,1636,[b],[b],150,1
25,36,R3_3_3_3_180Y0.pct,1498,[n],[n],0,1
25,37,3_4_3_3_180Y100.pct,2515,[b],[b],100,1
25,38,R3_3_3_3_180Y150.pct,2625,[b],[n],150,0
25,39,3_4_3_3_180Y0.pct,1122,[b],[b],0,1
25,40,R3_3_3_3_90Y50.pct,1121,[n],[n],50,1
25,41,2_4_4_3_90Y150.pct,2887,[b],[b],150,1
25,42,R3_4_3_3_180Y0.pct,1141,[n],[n],0,1
25,43,3_3_3_3_180Y100.pct,1797,[n],[b],100,0
25,44,R2_3_4_2_90Y150.pct,2008,[n],[n],150,1
25,45,R2_3_3_2_0Y50.pct,1265,[n],[n],50,1
25,46,R2_3_4_2_90Y100.pct,1765,[n],[n],100,1
25,47,3_4_4_3_180Y0.pct,791,[b],[b],0,1
25,48,3_4_4_3_180Y50.pct,1806,[b],[b],50,1
25,49,R2_4_4_2_0Y100.pct,2403,[n],[n],100,1
25,50,R2_3_3_2_0Y150.pct,2147,[n],[n],150,1
25,51,3_3_4_2_0Y0.pct,1312,[b],[b],0,1
25,52,R2_4_4_3_90Y0.pct,1077,[n],[n],0,1
25,53,3_4_4_3_180Y100.pct,2701,[b],[b],100,1
25,54,R2_4_4_2_180Y50.pct,1395,[n],[n],50,1
25,55,3_3_3_2_0Y150.pct,1694,[n],[b],150,0
25,56,2_4_4_2_0Y50.pct,1220,[b],[b],50,1
25,57,R2_4_4_2_0Y150.pct,791,[n],[n],150,1
25,58,R3_4_3_2_90Y100.pct,1663,[n],[n],100,1
25,59,2_3_4_2_90Y150.pct,1883,[b],[b],150,1
25,60,3_4_3_2_90Y100.pct,1367,[n],[b],100,0
25,61,2_4_4_3_90Y0.pct,884,[b],[b],0,1
25,62,R2_4_4_2_180Y0.pct,1410,[n],[n],0,1
25,63,R2_4_4_3_90Y50.pct,1050,[n],[n],50,1
25,64,2_4_4_3_90Y50.pct,867,[b],[b],50,1
25,65,R2_4_4_2_180Y150.pct,1748,[n],[n],150,1
25,66,3_3_3_3_90Y0.pct,936,[b],[b],0,1
25,67,3_3_3_3_180Y150.pct,1879,[b],[b],150,1
25,68,R3_3_3_3_90Y0.pct,921,[n],[n],0,1
25,69,R3_3_3_2_0Y50.pct,1681,[n],[n],50,1
25,70,2_4_4_2_180Y50.pct,1305,[b],[b],50,1
25,71,2_4_4_2_0Y100.pct,1749,[b],[b],100,1
25,72,R3_3_3_2_0Y100.pct,2947,[n],[n],100,1
25,73,2_3_4_2_90Y100.pct,1510,[b],[b],100,1
25,74,R3_3_3_3_180Y100.pct,1885,[n],[n],100,1
25,75,3_3_3_3_90Y150.pct,2437,[n],[b],150,0
25,76,R3_3_4_2_0Y0.pct,2471,[n],[n],0,1
25,77,3_3_3_2_0Y0.pct,1886,[b],[b],0,1
25,78,3_3_3_2_0Y50.pct,1454,[b],[b],50,1
25,79,R3_3_3_3_180Y50.pct,955,[n],[n],50,1
25,80,R3_3_3_3_90Y150.pct,2196,[n],[n],150,1
25,81,R3_4_4_3_180Y50.pct,1520,[n],[n],50,1
25,82,2_3_4_2_90Y0.pct,641,[b],[b],0,1
25,83,R3_3_4_2_0Y150.pct,3003,[n],[n],150,1
25,84,3_3_4_2_0Y50.pct,2171,[b],[b],50,1
25,85,2_4_4_2_180Y100.pct,2085,[b],[b],100,1
25,86,R3_4_4_3_180Y0.pct,923,[b],[n],0,0
25,87,3_4_3_3_180Y150.pct,2995,[n],[b],150,0
25,88,R3_4_4_3_180Y100.pct,3119,[n],[n],100,1
25,89,R2_3_3_2_0Y100.pct,1817,[n],[n],100,1
25,90,2_3_3_2_0Y50.pct,1420,[b],[b],50,1
25,91,2_4_4_2_0Y0.pct,660,[b],[b],0,1
25,92,3_4_3_2_90Y150.pct,1601,[n],[b],150,0
25,93,R2_4_4_3_90Y150.pct,2926,[n],[n],150,1
25,94,R3_4_3_2_90Y50.pct,1216,[n],[n],50,1
25,95,2_3_3_2_0Y100.pct,2064,[b],[b],100,1
25,96,R3_3_3_2_0Y0.pct,1730,[n],[n],0,1
26,1,R2_3_3_2_0Y0.pct,2775,[n],[n],0,1
26,2,R3_4_3_2_90Y150.pct,2129,[n],[n],150,1
26,3,2_4_4_2_0Y150.pct,1548,[b],[b],150,1
26,4,3_3_3_2_0Y100.pct,4776,[b],[b],100,1
26,5,3_3_3_3_90Y50.pct,2467,[b],[b],50,1
26,6,R2_4_4_2_0Y50.pct,3523,[n],[n],50,1
26,7,R3_3_3_3_90Y100.pct,4751,[n],[n],100,1
26,8,2_3_3_2_0Y0.pct,1177,[b],[b],0,1
26,9,R3_4_3_3_180Y150.pct,2698,[n],[n],150,1
26,10,2_4_4_2_180Y150.pct,4729,[b],[b],150,1
26,11,R3_3_4_2_0Y50.pct,3871,[n],[n],50,1
26,12,R2_3_4_2_90Y0.pct,1516,[n],[n],0,1
26,13,3_3_3_3_180Y0.pct,1507,[b],[b],0,1
26,14,R3_4_3_3_180Y100.pct,2007,[n],[n],100,1
26,15,2_4_4_3_90Y100.pct,2156,[b],[b],100,1
26,16,3_4_3_2_90Y50.pct,1658,[b],[b],50,1
26,17,R2_4_4_3_90Y100.pct,3726,[n],[n],100,1
26,18,2_3_3_2_0Y150.pct,2106,[b],[b],150,1
26,19,R2_3_4_2_90Y50.pct,2255,[n],[n],50,1
26,20,2_3_4_2_90Y50.pct,2031,[b],[b],50,1
26,21,R2_4_4_2_180Y100.pct,2178,[n],[n],100,1
26,22,R2_4_4_2_0Y0.pct,1375,[b],[n],0,0
26,23,3_4_3_2_90Y0.pct,1225,[b],[b],0,1
26,24,R3_3_3_2_0Y150.pct,2612,[b],[n],150,0
26,25,R3_4_4_3_180Y150.pct,1004,[n],[n],150,1
26,26,R3_4_3_3_180Y50.pct,1845,[n],[n],50,1
26,27,3_4_3_3_180Y50.pct,1545,[b],[b],50,1
26,28,3_3_3_3_90Y100.pct,1919,[b],[b],100,1
26,29,2_4_4_2_180Y0.pct,1098,[b],[b],0,1
26,30,R3_4_3_2_90Y0.pct,1270,[n],[n],0,1
26,31,3_3_4_2_0Y150.pct,5922,[b],[b],150,1
26,32,R3_3_4_2_0Y100.pct,2646,[n],[n],100,1
26,33,3_3_3_3_180Y50.pct,1991,[b],[b],50,1
26,34,3_3_4_2_0Y100.pct,2531,[b],[b],100,1
26,35,3_4_4_3_180Y150.pct,5373,[b],[b],150,1
26,36,R3_3_3_3_180Y0.pct,1135,[n],[n],0,1
26,37,3_4_3_3_180Y100.pct,NA,[N/A],[b],100,0
26,38,R3_3_3_3_180Y150.pct,3467,[n],[n],150,1
26,39,3_4_3_3_180Y0.pct,1002,[b],[b],0,1
26,40,R3_3_3_3_90Y50.pct,1190,[n],[n],50,1
26,41,2_4_4_3_90Y150.pct,2782,[b],[b],150,1
26,42,R3_4_3_3_180Y0.pct,1142,[n],[n],0,1
26,43,3_3_3_3_180Y100.pct,3661,[n],[b],100,0
26,44,R2_3_4_2_90Y150.pct,2262,[n],[n],150,1
26,45,R2_3_3_2_0Y50.pct,1345,[n],[n],50,1
26,46,R2_3_4_2_90Y100.pct,2639,[n],[n],100,1
26,47,3_4_4_3_180Y0.pct,1259,[b],[b],0,1
26,48,3_4_4_3_180Y50.pct,1359,[b],[b],50,1
26,49,R2_4_4_2_0Y100.pct,2689,[n],[n],100,1
26,50,R2_3_3_2_0Y150.pct,1417,[n],[n],150,1
26,51,3_3_4_2_0Y0.pct,1144,[b],[b],0,1
26,52,R2_4_4_3_90Y0.pct,1087,[n],[n],0,1
26,53,3_4_4_3_180Y100.pct,2620,[b],[b],100,1
26,54,R2_4_4_2_180Y50.pct,1046,[n],[n],50,1
26,55,3_3_3_2_0Y150.pct,3141,[b],[b],150,1
26,56,2_4_4_2_0Y50.pct,1153,[b],[b],50,1
26,57,R2_4_4_2_0Y150.pct,2143,[n],[n],150,1
26,58,R3_4_3_2_90Y100.pct,1324,[n],[n],100,1
26,59,2_3_4_2_90Y150.pct,1536,[b],[b],150,1
26,60,3_4_3_2_90Y100.pct,2958,[b],[b],100,1
26,61,2_4_4_3_90Y0.pct,1143,[b],[b],0,1
26,62,R2_4_4_2_180Y0.pct,1637,[n],[n],0,1
26,63,R2_4_4_3_90Y50.pct,1783,[n],[n],50,1
26,64,2_4_4_3_90Y50.pct,2652,[b],[b],50,1
26,65,R2_4_4_2_180Y150.pct,3243,[n],[n],150,1
26,66,3_3_3_3_90Y0.pct,1135,[b],[b],0,1
26,67,3_3_3_3_180Y150.pct,4616,[b],[b],150,1
26,68,R3_3_3_3_90Y0.pct,918,[n],[n],0,1
26,69,R3_3_3_2_0Y50.pct,1878,[n],[n],50,1
26,70,2_4_4_2_180Y50.pct,1621,[b],[b],50,1
26,71,2_4_4_2_0Y100.pct,1296,[b],[b],100,1
26,72,R3_3_3_2_0Y100.pct,2889,[n],[n],100,1
26,73,2_3_4_2_90Y100.pct,1843,[b],[b],100,1
26,74,R3_3_3_3_180Y100.pct,1910,[n],[n],100,1
26,75,3_3_3_3_90Y150.pct,3006,[b],[b],150,1
26,76,R3_3_4_2_0Y0.pct,2883,[n],[n],0,1
26,77,3_3_3_2_0Y0.pct,2266,[b],[b],0,1
26,78,3_3_3_2_0Y50.pct,1857,[b],[b],50,1
26,79,R3_3_3_3_180Y50.pct,1112,[n],[n],50,1
26,80,R3_3_3_3_90Y150.pct,3257,[b],[n],150,0
26,81,R3_4_4_3_180Y50.pct,3586,[n],[n],50,1
26,82,2_3_4_2_90Y0.pct,910,[b],[b],0,1
26,83,R3_3_4_2_0Y150.pct,2143,[n],[n],150,1
26,84,3_3_4_2_0Y50.pct,1883,[b],[b],50,1
26,85,2_4_4_2_180Y100.pct,2350,[b],[b],100,1
26,86,R3_4_4_3_180Y0.pct,2164,[n],[n],0,1
26,87,3_4_3_3_180Y150.pct,2962,[b],[b],150,1
26,88,R3_4_4_3_180Y100.pct,2992,[n],[n],100,1
26,89,R2_3_3_2_0Y100.pct,2776,[n],[n],100,1
26,90,2_3_3_2_0Y50.pct,1129,[b],[b],50,1
26,91,2_4_4_2_0Y0.pct,923,[b],[b],0,1
26,92,3_4_3_2_90Y150.pct,5046,[b],[b],150,1
26,93,R2_4_4_3_90Y150.pct,1785,[n],[n],150,1
26,94,R3_4_3_2_90Y50.pct,1071,[n],[n],50,1
26,95,2_3_3_2_0Y100.pct,1154,[b],[b],100,1
26,96,R3_3_3_2_0Y0.pct,3520,[n],[n],0,1
27,1,R2_3_3_2_0Y0.pct,2823,[b],[n],0,0
27,2,R3_4_3_2_90Y150.pct,4421,[b],[n],150,0
27,3,2_4_4_2_0Y150.pct,NA,[N/A],[b],150,0
27,4,3_3_3_2_0Y100.pct,3352,[b],[b],100,1
27,5,3_3_3_3_90Y50.pct,2924,[b],[b],50,1
27,6,R2_4_4_2_0Y50.pct,2554,[n],[n],50,1
27,7,R3_3_3_3_90Y100.pct,3720,[b],[n],100,0
27,8,2_3_3_2_0Y0.pct,1636,[b],[b],0,1
27,9,R3_4_3_3_180Y150.pct,3279,[n],[n],150,1
27,10,2_4_4_2_180Y150.pct,2454,[b],[b],150,1
27,11,R3_3_4_2_0Y50.pct,2192,[n],[n],50,1
27,12,R2_3_4_2_90Y0.pct,2157,[n],[n],0,1
27,13,3_3_3_3_180Y0.pct,1655,[b],[b],0,1
27,14,R3_4_3_3_180Y100.pct,2831,[n],[n],100,1
27,15,2_4_4_3_90Y100.pct,2906,[b],[b],100,1
27,16,3_4_3_2_90Y50.pct,2042,[b],[b],50,1
27,17,R2_4_4_3_90Y100.pct,2314,[b],[n],100,0
27,18,2_3_3_2_0Y150.pct,2026,[b],[b],150,1
27,19,R2_3_4_2_90Y50.pct,2635,[n],[n],50,1
27,20,2_3_4_2_90Y50.pct,2094,[b],[b],50,1
27,21,R2_4_4_2_180Y100.pct,1900,[b],[n],100,0
27,22,R2_4_4_2_0Y0.pct,1890,[n],[n],0,1
27,23,3_4_3_2_90Y0.pct,2232,[b],[b],0,1
27,24,R3_3_3_2_0Y150.pct,2141,[b],[n],150,0
27,25,R3_4_4_3_180Y150.pct,4082,[n],[n],150,1
27,26,R3_4_3_3_180Y50.pct,4081,[n],[n],50,1
27,27,3_4_3_3_180Y50.pct,3277,[b],[b],50,1
27,28,3_3_3_3_90Y100.pct,3553,[b],[b],100,1
27,29,2_4_4_2_180Y0.pct,1597,[b],[b],0,1
27,30,R3_4_3_2_90Y0.pct,1991,[n],[n],0,1
27,31,3_3_4_2_0Y150.pct,3211,[n],[b],150,0
27,32,R3_3_4_2_0Y100.pct,2614,[n],[n],100,1
27,33,3_3_3_3_180Y50.pct,2808,[b],[b],50,1
27,34,3_3_4_2_0Y100.pct,2947,[b],[b],100,1
27,35,3_4_4_3_180Y150.pct,3672,[b],[b],150,1
27,36,R3_3_3_3_180Y0.pct,2385,[n],[n],0,1
27,37,3_4_3_3_180Y100.pct,2620,[n],[b],100,0
27,38,R3_3_3_3_180Y150.pct,2477,[b],[n],150,0
27,39,3_4_3_3_180Y0.pct,1335,[b],[b],0,1
27,40,R3_3_3_3_90Y50.pct,2004,[n],[n],50,1
27,41,2_4_4_3_90Y150.pct,2670,[n],[b],150,0
27,42,R3_4_3_3_180Y0.pct,1719,[n],[n],0,1
27,43,3_3_3_3_180Y100.pct,2510,[b],[b],100,1
27,44,R2_3_4_2_90Y150.pct,3084,[b],[n],150,0
27,45,R2_3_3_2_0Y50.pct,2660,[n],[n],50,1
27,46,R2_3_4_2_90Y100.pct,2332,[b],[n],100,0
27,47,3_4_4_3_180Y0.pct,1339,[b],[b],0,1
27,48,3_4_4_3_180Y50.pct,3543,[b],[b],50,1
27,49,R2_4_4_2_0Y100.pct,2486,[n],[n],100,1
27,50,R2_3_3_2_0Y150.pct,3121,[b],[n],150,0
27,51,3_3_4_2_0Y0.pct,2576,[b],[b],0,1
27,52,R2_4_4_3_90Y0.pct,2043,[n],[n],0,1
27,53,3_4_4_3_180Y100.pct,2597,[b],[b],100,1
27,54,R2_4_4_2_180Y50.pct,2214,[n],[n],50,1
27,55,3_3_3_2_0Y150.pct,4538,[n],[b],150,0
27,56,2_4_4_2_0Y50.pct,1743,[b],[b],50,1
27,57,R2_4_4_2_0Y150.pct,2492,[n],[n],150,1
27,58,R3_4_3_2_90Y100.pct,2987,[n],[n],100,1
27,59,2_3_4_2_90Y150.pct,3888,[b],[b],150,1
27,60,3_4_3_2_90Y100.pct,1863,[b],[b],100,1
27,61,2_4_4_3_90Y0.pct,1958,[b],[b],0,1
27,62,R2_4_4_2_180Y0.pct,1930,[n],[n],0,1
27,63,R2_4_4_3_90Y50.pct,2752,[n],[n],50,1
27,64,2_4_4_3_90Y50.pct,2765,[b],[b],50,1
27,65,R2_4_4_2_180Y150.pct,2730,[n],[n],150,1
27,66,3_3_3_3_90Y0.pct,2033,[b],[b],0,1
27,67,3_3_3_3_180Y150.pct,2257,[b],[b],150,1
27,68,R3_3_3_3_90Y0.pct,1610,[n],[n],0,1
27,69,R3_3_3_2_0Y50.pct,2237,[n],[n],50,1
27,70,2_4_4_2_180Y50.pct,1382,[b],[b],50,1
27,71,2_4_4_2_0Y100.pct,1880,[b],[b],100,1
27,72,R3_3_3_2_0Y100.pct,2608,[n],[n],100,1
27,73,2_3_4_2_90Y100.pct,2237,[b],[b],100,1
27,74,R3_3_3_3_180Y100.pct,2550,[n],[n],100,1
27,75,3_3_3_3_90Y150.pct,1836,[b],[b],150,1
27,76,R3_3_4_2_0Y0.pct,4357,[b],[n],0,0
27,77,3_3_3_2_0Y0.pct,4009,[b],[b],0,1
27,78,3_3_3_2_0Y50.pct,3052,[n],[b],50,0
27,79,R3_3_3_3_180Y50.pct,3036,[n],[n],50,1
27,80,R3_3_3_3_90Y150.pct,3670,[b],[n],150,0
27,81,R3_4_4_3_180Y50.pct,3559,[n],[n],50,1
27,82,2_3_4_2_90Y0.pct,1932,[b],[b],0,1
27,83,R3_3_4_2_0Y150.pct,3145,[n],[n],150,1
27,84,3_3_4_2_0Y50.pct,3110,[n],[b],50,0
27,85,2_4_4_2_180Y100.pct,2460,[b],[b],100,1
27,86,R3_4_4_3_180Y0.pct,1749,[n],[n],0,1
27,87,3_4_3_3_180Y150.pct,3555,[b],[b],150,1
27,88,R3_4_4_3_180Y100.pct,2776,[n],[n],100,1
27,89,R2_3_3_2_0Y100.pct,3262,[b],[n],100,0
27,90,2_3_3_2_0Y50.pct,2500,[b],[b],50,1
27,91,2_4_4_2_0Y0.pct,1745,[b],[b],0,1
27,92,3_4_3_2_90Y150.pct,4526,[n],[b],150,0
27,93,R2_4_4_3_90Y150.pct,2773,[b],[n],150,0
27,94,R3_4_3_2_90Y50.pct,2008,[n],[n],50,1
27,95,2_3_3_2_0Y100.pct,2477,[b],[b],100,1
27,96,R3_3_3_2_0Y0.pct,2083,[n],[n],0,1
28,1,R2_3_3_2_0Y0.pct,1894,[n],[n],0,1
28,2,R3_4_3_2_90Y150.pct,3015,[n],[n],150,1
28,3,2_4_4_2_0Y150.pct,2359,[b],[b],150,1
28,4,3_3_3_2_0Y100.pct,1638,[n],[b],100,0
28,5,3_3_3_3_90Y50.pct,2807,[b],[b],50,1
28,6,R2_4_4_2_0Y50.pct,3106,[n],[n],50,1
28,7,R3_3_3_3_90Y100.pct,2361,[n],[n],100,1
28,8,2_3_3_2_0Y0.pct,1200,[b],[b],0,1
28,9,R3_4_3_3_180Y150.pct,4306,[n],[n],150,1
28,10,2_4_4_2_180Y150.pct,3367,[b],[b],150,1
28,11,R3_3_4_2_0Y50.pct,1996,[b],[n],50,0
28,12,R2_3_4_2_90Y0.pct,1177,[n],[n],0,1
28,13,3_3_3_3_180Y0.pct,1342,[b],[b],0,1
28,14,R3_4_3_3_180Y100.pct,4265,[n],[n],100,1
28,15,2_4_4_3_90Y100.pct,2960,[b],[b],100,1
28,16,3_4_3_2_90Y50.pct,2364,[b],[b],50,1
28,17,R2_4_4_3_90Y100.pct,3866,[n],[n],100,1
28,18,2_3_3_2_0Y150.pct,2771,[b],[b],150,1
28,19,R2_3_4_2_90Y50.pct,2055,[n],[n],50,1
28,20,2_3_4_2_90Y50.pct,1912,[b],[b],50,1
28,21,R2_4_4_2_180Y100.pct,2077,[n],[n],100,1
28,22,R2_4_4_2_0Y0.pct,1908,[n],[n],0,1
28,23,3_4_3_2_90Y0.pct,1010,[b],[b],0,1
28,24,R3_3_3_2_0Y150.pct,6103,[n],[n],150,1
28,25,R3_4_4_3_180Y150.pct,2188,[n],[n],150,1
28,26,R3_4_3_3_180Y50.pct,4082,[n],[n],50,1
28,27,3_4_3_3_180Y50.pct,5328,[n],[b],50,0
28,28,3_3_3_3_90Y100.pct,2839,[b],[b],100,1
28,29,2_4_4_2_180Y0.pct,1367,[b],[b],0,1
28,30,R3_4_3_2_90Y0.pct,2381,[n],[n],0,1
28,31,3_3_4_2_0Y150.pct,3160,[b],[b],150,1
28,32,R3_3_4_2_0Y100.pct,6668,[n],[n],100,1
28,33,3_3_3_3_180Y50.pct,2813,[b],[b],50,1
28,34,3_3_4_2_0Y100.pct,6993,[b],[b],100,1
28,35,3_4_4_3_180Y150.pct,4764,[b],[b],150,1
28,36,R3_3_3_3_180Y0.pct,2296,[n],[n],0,1
28,37,3_4_3_3_180Y100.pct,2840,[b],[b],100,1
28,38,R3_3_3_3_180Y150.pct,3265,[n],[n],150,1
28,39,3_4_3_3_180Y0.pct,1578,[b],[b],0,1
28,40,R3_3_3_3_90Y50.pct,1789,[n],[n],50,1
28,41,2_4_4_3_90Y150.pct,2976,[b],[b],150,1
28,42,R3_4_3_3_180Y0.pct,2221,[n],[n],0,1
28,43,3_3_3_3_180Y100.pct,3607,[b],[b],100,1
28,44,R2_3_4_2_90Y150.pct,2818,[n],[n],150,1
28,45,R2_3_3_2_0Y50.pct,2246,[n],[n],50,1
28,46,R2_3_4_2_90Y100.pct,2182,[n],[n],100,1
28,47,3_4_4_3_180Y0.pct,1088,[b],[b],0,1
28,48,3_4_4_3_180Y50.pct,1890,[b],[b],50,1
28,49,R2_4_4_2_0Y100.pct,2124,[n],[n],100,1
28,50,R2_3_3_2_0Y150.pct,1914,[n],[n],150,1
28,51,3_3_4_2_0Y0.pct,888,[b],[b],0,1
28,52,R2_4_4_3_90Y0.pct,1152,[n],[n],0,1
28,53,3_4_4_3_180Y100.pct,2558,[b],[b],100,1
28,54,R2_4_4_2_180Y50.pct,1080,[n],[n],50,1
28,55,3_3_3_2_0Y150.pct,4682,[n],[b],150,0
28,56,2_4_4_2_0Y50.pct,1176,[b],[b],50,1
28,57,R2_4_4_2_0Y150.pct,1097,[n],[n],150,1
28,58,R3_4_3_2_90Y100.pct,3443,[n],[n],100,1
28,59,2_3_4_2_90Y150.pct,1972,[b],[b],150,1
28,60,3_4_3_2_90Y100.pct,2720,[b],[b],100,1
28,61,2_4_4_3_90Y0.pct,885,[b],[b],0,1
28,62,R2_4_4_2_180Y0.pct,2565,[n],[n],0,1
28,63,R2_4_4_3_90Y50.pct,1177,[n],[n],50,1
28,64,2_4_4_3_90Y50.pct,1600,[b],[b],50,1
28,65,R2_4_4_2_180Y150.pct,1992,[b],[n],150,0
28,66,3_3_3_3_90Y0.pct,1019,[b],[b],0,1
28,67,3_3_3_3_180Y150.pct,1767,[b],[b],150,1
28,68,R3_3_3_3_90Y0.pct,843,[n],[n],0,1
28,69,R3_3_3_2_0Y50.pct,1638,[n],[n],50,1
28,70,2_4_4_2_180Y50.pct,989,[b],[b],50,1
28,71,2_4_4_2_0Y100.pct,1304,[b],[b],100,1
28,72,R3_3_3_2_0Y100.pct,1713,[n],[n],100,1
28,73,2_3_4_2_90Y100.pct,1262,[b],[b],100,1
28,74,R3_3_3_3_180Y100.pct,1262,[n],[n],100,1
28,75,3_3_3_3_90Y150.pct,1510,[b],[b],150,1
28,76,R3_3_4_2_0Y0.pct,2372,[n],[n],0,1
28,77,3_3_3_2_0Y0.pct,2399,[b],[b],0,1
28,78,3_3_3_2_0Y50.pct,3835,[b],[b],50,1
28,79,R3_3_3_3_180Y50.pct,1236,[n],[n],50,1
28,80,R3_3_3_3_90Y150.pct,2814,[n],[n],150,1
28,81,R3_4_4_3_180Y50.pct,3954,[n],[n],50,1
28,82,2_3_4_2_90Y0.pct,784,[b],[b],0,1
28,83,R3_3_4_2_0Y150.pct,3212,[n],[n],150,1
28,84,3_3_4_2_0Y50.pct,6181,[b],[b],50,1
28,85,2_4_4_2_180Y100.pct,3873,[b],[b],100,1
28,86,R3_4_4_3_180Y0.pct,3169,[n],[n],0,1
28,87,3_4_3_3_180Y150.pct,3204,[b],[b],150,1
28,88,R3_4_4_3_180Y100.pct,2840,[n],[n],100,1
28,89,R2_3_3_2_0Y100.pct,1667,[n],[n],100,1
28,90,2_3_3_2_0Y50.pct,1338,[b],[b],50,1
28,91,2_4_4_2_0Y0.pct,733,[b],[b],0,1
28,92,3_4_3_2_90Y150.pct,2541,[b],[b],150,1
28,93,R2_4_4_3_90Y150.pct,3392,[b],[n],150,0
28,94,R3_4_3_2_90Y50.pct,1940,[n],[n],50,1
28,95,2_3_3_2_0Y100.pct,1740,[b],[b],100,1
28,96,R3_3_3_2_0Y0.pct,4048,[n],[n],0,1
29,1,R2_3_3_2_0Y0.pct,1184,[b],[n],0,0
29,2,R3_4_3_2_90Y150.pct,3699,[n],[n],150,1
29,3,2_4_4_2_0Y150.pct,2080,[b],[b],150,1
29,4,3_3_3_2_0Y100.pct,2437,[b],[b],100,1
29,5,3_3_3_3_90Y50.pct,1744,[b],[b],50,1
29,6,R2_4_4_2_0Y50.pct,5516,[n],[n],50,1
29,7,R3_3_3_3_90Y100.pct,2919,[n],[n],100,1
29,8,2_3_3_2_0Y0.pct,1161,[b],[b],0,1
